community_names	year	month	pce_rate	fuel_price	diesel_efficiency	peak_consumption_kw	residential_kwh_sold	commercial_kwh_sold	community_kwh_sold	government_kwh_sold
Chignik Lagoon	2019	3	0.2828	3.1206		0	16772	9377	3792	726
Chignik Lagoon	2019	4	0.2828	3.1206	12.35766423357664	0	17953	10548	5113	795
Chignik Lagoon	2019	5	0.2828	3.1206		0	18578	8486	5192	687
Chignik Lagoon	2019	6	0.2821	3.1206	12.43333333333333	0	22368	7521	5379	603
Chignik Lagoon	2019	7	0.2833	3.1442	10.22380553227158	0	23702	9347	5857	755
Chignik Lagoon	2019	8	0.2833	3.1442	0.8413642052565707	0	16166	7218	3721	596
Chignik Lagoon	2019	9	0.2833	3.1442	0	0	21352	9701	4872	615
Chignik Lagoon	2019	10	0.2833	3.1442	11.69001029866117	0	19120	11253	4101	784
Chignik Lagoon	2019	11	0.2833	3.1442	0	0	15385	6879	2461	599
Chignik Lagoon	2019	12	0.2781	3.0494	20.60727272727273	0	20329	12377	3607	707
Chignik Lake	2019	1	0.3871	3.66	12.40790742526519	63	7988	4592	3127	18480
Chignik Lake	2019	2	0.3871	3.66	8.608509116910977	64	8816	4185	2791	5580
Chignik Lake	2019	3	0.3871	3.66	8.877657590451324	63	7246	4164	2772	6000
Chignik Lake	2019	4	0.3871	4	8.604991680532446	64	8717	4148	2811	5820
Chignik Lake	2019	5	0.3871	3.66	9.610702614379084	63	9709	4549	2726	2880
Chignik Lake	2019	6	0.3871	3.66	10.14855433698903	63	9044	4231	2216	2280
Chignik Lake	2019	7	0.3864	3.66	9.720479704797048	63	9372	4993	2411	2700
Chignik Lake	2019	8	0.3864	3.66	9.92972302604382	63	9617	5557	2089	3060
Chignik Lake	2019	9	0.3864	3.66	10.13918439716312	63	9459	4856	1691	5340
Chignik Lake	2019	10	0.3864	3.66	10.29753656658968	63	8494	5635	1956	6300
Chignik Lake	2019	11	0.3864	3.666	12.88747731397459	63	12430	5614	5091	6780
Chignik Lake	2019	12	0.3864	3.66	9.858036890645586	63	12030	5451	1998	5940
Chilkat Valley	2019	1	0.3644	2.9396		226	67230	39903	200	7040
Chilkat Valley	2019	2	0.3644	2.9396		217	64357	38339	163	7168
Chilkat Valley	2019	3	0.3644	2.9396		92	57109	36653	145	6069
Chilkat Valley	2019	4	0.3144	2.6861		226	53720	34075	98	5747
Chilkat Valley	2019	5	0.3384	2.6861		238	52674	30515	88	4564
Chilkat Valley	2019	6	0.3384	2.6861		232	47684	27929	90	3743
Chilkat Valley	2019	7	0.3352	2.7323		249	50068	31330	90	3931
Chilkat Valley	2019	8	0.3352	2.7323		235	50447	30989	90	3888
Chilkat Valley	2019	9	0.3352	2.7323		227	48116	30334	89	3687
Chilkat Valley	2019	10	0.3352	2.7323		229	50995	28855	90	4597
Chilkat Valley	2019	11	0.3854	2.6725		231	56147	31539	128	5086
Chilkat Valley	2019	12	0.3854	2.6725		250	59300	34913	149	8530
Chistochina	2019	1	0.3238	2.86		0	15631	15612	1440	687
Chistochina	2019	2	0.3238	2.86		0	11066	12346	1060	851
Chistochina	2019	3	0.3238	2.86		0	13945	14258	1740	1860
Chistochina	2019	4	0.2735	2.44		0	12461	12880	1151	1448
Chistochina	2019	5	0.2735	2.44		0	12926	14069	1111	863
Chistochina	2019	6	0.2735	2.44		0	20169	15557	1087	662
Chistochina	2019	7	0.2806	2.5957		0	19951	15529	1157	596
Chistochina	2019	8	0.2806	2.5957		0	18714	14571	1890	451
Chistochina	2019	9	0.2806	2.5957		0	18566	13448	1913	635
Chistochina	2019	10	0.3132	2.55		0	23571	15976	2354	603
Chistochina	2019	11	0.3132	2.55		0	11398	9444	1690	802
Chistochina	2019	12	0.3132	2.55		0	13608	11561	1844	806
Chitina	2019	1	0.3546	3.17	12.04730831973899	86	9325	17940	1163	1990
Chitina	2019	2	0.3125	2.72	11.93939393939394	80	8342	14929	1024	1777
Chitina	2019	3	0.3125	2.72	11.68292682926829	108	8723	15432	1033	1836
Chitina	2019	4	0.3125	2.72	11.47575312270389	82	7041	15815	874	1670
Chitina	2019	5	0.3125	2.72	10.80967402733964	169	6320	17697	820	1115
Chitina	2019	6	0.3482	3.11	11.91944694920349	97	9109	23673	814	1241
Chitina	2019	7	0.3323	2.94	12.27940780619112	118	10515	27044	795	1545
Chitina	2019	8	0.3323	2.94	11.57590569292697	107	8445	24046	724	1849
Chitina	2019	9	0.3304	2.92	11.26912378303199	87	7747	18411	765	9
Chitina	2019	10	0.3304	2.92	10.54812834224599	153	7235	16107	793	2509
Chitina	2019	11	0.3398	3.02	11.64663212435233	134	7615	17021	780	1851
Chitina	2019	12	0.3398	3.02	11.23166259168704	83	9125	18251	855	2517
Chuathbaluk	2019	1	0.7377	2.88	11.80718336483932	66	8972	5846	4815	2145
Chuathbaluk	2019	2	0.7472	3.22	11.34949132256134	65	5922	5036	3769	2107
Chuathbaluk	2019	3	0.7472	3.22	10.68593663146192	44	5545	4901	3852	2446
Chuathbaluk	2019	4	0.7472	3.22	10.64835820895522	42	5647	5101	2893	1630
Chuathbaluk	2019	5	0.7693	3.2237	10.3441475826972	60	5441	4302	3311	727
Chuathbaluk	2019	6	0.7686	3.2237	9.834167262330237	39	5667	3175	2523	515
Chuathbaluk	2019	7	0.7686	3.2237	10.03094140882159	36	5816	4487	1977	174
Chuathbaluk	2019	8	0.7686	3.2237	9.901142857142856	36	6258	4066	2514	231
Chuathbaluk	2019	9	0.7686	3.2237	11.17451523545706	44	5937	4240	2765	533
Chuathbaluk	2019	10	0.7686	3.2237	10.99101258238466	50	6017	4898	3881	1384
Chuathbaluk	2019	11	0.7376	3.2299	11.46824925816024	50	6582	4942	3622	1939
Chuathbaluk	2019	12	0.7376	3.2299	11.04158512720157	50	8252	5185	4175	1948
Circle	2019	1	0.5444	2.9917	10.76120959332638	81	11525	4321	8956	12680
Circle	2019	2	0.5188	2.74	11.00840336134454	81	8205	3812	7692	8964
Circle	2019	3	0.5183	2.7309	10.28422084286181	64	8755	3998	7699	8232
Circle	2019	4	0.5183	2.7309	10.85282475710687	62	7416	3847	7326	8884
Circle	2019	5	0.5229	2.7774	10.18651362984218	65	9988	4029	5292	6642
Circle	2019	6	0.5221	2.7774	9.559412550066755	49	8976	3621	3612	3337
Circle	2019	7	0.5378	2.9339	9.841954022988507	65	10211	4037	5633	4809
Circle	2019	8	0.531	2.8653	10.12309920347574	61	8978	4057	6454	6087
Circle	2019	9	0.5323	2.8783	10.02953724975386	73	9735	4048	7060	7094
Circle	2019	10	0.524	2.7954	10.71621216661672	74	10984	4263	9451	8035
Circle	2019	11	0.5188	2.7438	10.66587040907734	73	11545	4573	8297	8074
Circle	2019	12	0.5164	2.7438	11.2815388458656	88	15518	5476	9517	10615
Clark's Point	2019	1	0.6322	3.3176	8.246844319775596	48	9504	6794	1744	2270
Clark's Point	2019	2	0.6703	3.6729	11.32124352331606	42	18262	6944	2820	2228
Clark's Point	2019	3	0.6703	3.6729	8.7467362924282	40	7116	13904	1799	1212
Clark's Point	2019	4	0.6703	3.4027	6.452069331446763	40	10534	4310	944	1141
Clark's Point	2019	5	0.6703	3.4027	10.76170510132774	64	9100	13731	2504	1167
Clark's Point	2019	6	0.6703	3.6729	7.940298507462686	64	9834	4751	1810	840
Clark's Point	2019	7	0.6696	3.6729	9.460013670539986	64	13056	5323	2159	952
Clark's Point	2019	8	0.6696	3.6116	0	64	9393	6600	827	951
Clark's Point	2019	9	0.663	3.6116	6.529595015576324	47	9529	7331	669	1116
Clark's Point	2019	10	0.663	3.6116	14.73867595818815	47	11487	8787	0	1475
Clark's Point	2019	11	0.663	3.6116	8.844108592219424	47	9332	6354	760	1253
Clark's Point	2019	12	0.663	3.6116	13.3253873659118	47	17687	13995	1436	2717
Coffman Cove	2019	1	0.0367	3		0	63871	14582	8169	8441
Coffman Cove	2019	2	0.0367	3		0	66493	15754	8580	8413
Coffman Cove	2019	3	0.0367	3		0	56591	12939	7225	7484
Coffman Cove	2019	4	0.0305	3		0	54397	13345	6586	8095
Coffman Cove	2019	5	0.0305	2.67		0	54579	11484	6010	8696
Coffman Cove	2019	6	0.0305	2.67		0	56935	13897	5615	8456
Coffman Cove	2019	7	0.0035	2.7062		0	65377	17521	5858	7457
Coffman Cove	2019	8	0.0035	2.7062		0	71720	19913	6062	8010
Coffman Cove	2019	9	0.0035	2.7062		0	64933	18840	6654	7011
Coffman Cove	2019	10	0.0207	2.6		0	58029	14143	7640	5695
Coffman Cove	2019	11	0.0207	2.6		0	67981	15934	9585	6611
Coffman Cove	2019	12	0.0207	2.6		0	73747	15875	9063	6297
Cold Bay	2019	1	0.4423	4.54	13.59182924591768	292	13353	111828	6358	54302
Cold Bay	2019	2	0.4423	4.54	13.17487735783874	292	10814	94287	5679	49944
Cold Bay	2019	3	0.4423	4.54	12.94354838709677	292	11730	105719	3766	50817
Cold Bay	2019	4	0.4423	4.54	12.51934426229508	292	11001	96502	5620	44903
Cold Bay	2019	5	0.4423	4.54	12.72168748720049	292	11397	93538	5621	45426
Cold Bay	2019	6	0.4414	4.54	12.7448869752422	292	10821	83550	5340	44005
Cold Bay	2019	7	0.4414	4.54	12.6347738112444	292	11925	85382	4796	42438
Cold Bay	2019	8	0.4414	4.77	12.46358454718176	292	11996	82754	5985	4488
Cold Bay	2019	9	0.4414	4.77	12.48438048438048	292	15843	81000	5989	45129
Cold Bay	2019	10	0.5139	4.77	13.00051466803911	271	16440	107100	6853	57543
Cold Bay	2019	11	0.5161	4.77	13.20216823930938	271	13252	78922	5209	39495
Cold Bay	2019	12	0.5194	4.77	0	271	17334	123963	7303	60528
Cordova, Eyak	2019	1	0.0868	3.0157	13.2690596110934	3246	450554	831083	197327	168408
Cordova, Eyak	2019	2	0.0819	2.7416	12.924063880921	3570	386585	695263	171027	110644
Cordova, Eyak	2019	3	0.0763	2.4319	13.49743541744665	3154	370368	833522	217138	152255
Cordova, Eyak	2019	4	0.078	2.5254	12.89147212039359	4618	395107	913106	195468	135879
Cordova, Eyak	2019	5	0.078	2.5254	8.509646302250804	4183	380171	1157581	149888	120311
Cordova, Eyak	2019	6	0.0792	2.6343	9.14560177834233	7602	359330	2127496	153134	95259
Cordova, Eyak	2019	7	0.0808	2.7228	13.34639747976017	8106	364141	2850529	163701	93597
Cordova, Eyak	2019	8	0.0808	2.7228	13.85034724507932	8761	339382	3174627	223794	96187
Cordova, Eyak	2019	9	0.0802	2.6856	12.64519427402863	5795	381043	1280594	142891	96238
Cordova, Eyak	2019	10	0.0769	2.5057	11.80491531898637	3345	373910	889839	122243	94949
Cordova, Eyak	2019	11	0.0772	2.5233	9.718336741649624	3092	385906	817757	142591	97618
Cordova, Eyak	2019	12	0.0808	2.718	0	2927	480287	757289	209289	125987
Craig	2019	1	0.0367	3	10.04051948051948	6445	359314	310753	115168	50969
Craig	2019	2	0.0367	3	14.68206548620041	6445	358375	321650	126761	63058
Craig	2019	3	0.0367	3	14.48886621645695	6445	296305	287810	112278	52419
Craig	2019	4	0.0305	2.67	13.74385609773421	6445	283644	287078	104097	54837
Craig	2019	5	0.0305	2.67	14.12932897434477	6445	263624	285416	97294	48905
Craig	2019	6	0.0305	2.67	13.87895095884181	6445	257294	329046	87261	42108
Craig	2019	7	0.0035	2.7062	13.46986656548409	6445	244095	361057	109034	28952
Craig	2019	8	0.0035	2.7062	14.09567533620634	6445	259826	1022978	122128	30100
Craig	2019	9	0.0035	2.7062	13.27098610047061	6445	258979	535681	103343	43993
Craig	2019	10	0.0207	2.6	13.52807323452485	5412	255780	275434	83365	49651
Craig	2019	11	0.0207	2.6	13.85810810810811	6396	299750	307645	94579	59164
Craig	2019	12	0.0207	2.6	12.1518054532056	6559	315587	302903	100529	57749
Crooked Creek	2019	1	0.7377	2.88	11.7617823479006	0	8436	12038	2595	1493
Crooked Creek	2019	2	0.7472	3.22	11.54807692307692	0	7568	9631	2096	836
Crooked Creek	2019	3	0.7472	3.22	11.11546391752577	0	6620	9410	2222	750
Crooked Creek	2019	4	0.7472	3.22	10.9030969030969	0	6621	9079	2335	771
Crooked Creek	2019	5	0.7693	3.2237	9.020862308762169	62	6887	8189	2149	827
Crooked Creek	2019	6	0.7686	3.2237	9.47675012774655	35	6944	7381	2189	807
Crooked Creek	2019	7	0.7686	3.2237	9.493486190724335	35	7224	6060	2597	900
Crooked Creek	2019	8	0.7686	3.2237	9.403732362312244	73	7243	7941	2680	851
Crooked Creek	2019	9	0.7686	3.2237	9.530776992936428	41	6050	7978	2219	660
Crooked Creek	2019	10	0.7686	3.2237	10.42336874051593	200	6868	8430	1365	1022
Crooked Creek	2019	11	0.7376	3.2299	10.7025819265144	97	7049	8971	2518	840
Crooked Creek	2019	12	0.7376	3.2299	11.03985983355234	89	6700	10088	2768	1325
Deering	2019	1	0.2635	2.8551	14.03308111912722	166	28251	30726	10020	2189
Deering	2019	2	0.2635	2.8551	13.50250896057348	149	22672	25927	8492	4133
Deering	2019	3	0.2635	2.8551	13.37281646326872	133	22763	24969	10774	2594
Deering	2019	4	0.2635	2.8551	13.10035035035035	146	20506	23261	8420	2621
Deering	2019	5	0.2635	2.8551	0	135	18334	23174	10292	3680
Deering	2019	6	0.3393	2.9474	12.84391534391534	135	15292	14514	8659	3166
Deering	2019	7	0.3393	2.9474	12.12781954887218	133	15165	14902	8123	2078
Deering	2019	8	0.3464	3.0551	0	136	17040	22646	8543	2596
Deering	2019	9	0.3464	3.0551	11.60346372051359	131	15056	20299	7927	1869
Deering	2019	10	0.3464	3.0551	0	118	19174	14023	8569	2267
Deering	2019	11	0.3464	3.0551	0	136	23293	36001	10780	3130
Deering	2019	12	0.3464	3.0551	0	156	29110	27958	10769	4269
Dillingham, Aleknagik	2019	1	0.1986	2.5114	14.96837274453066	2770	587684	699758	106740	81619
Dillingham, Aleknagik	2019	2	0.1986	2.5114	14.54125781832788	2570	461157	728868	96941	75907
Dillingham, Aleknagik	2019	3	0.1986	2.5114	14.83810178029653	2370	380460	622367	85057	69911
Dillingham, Aleknagik	2019	4	0.1986	2.5114	14.64179495509468	2330	421069	687176	92611	74888
Dillingham, Aleknagik	2019	5	0.1986	2.5114	14.63068438468407	2440	394052	793558	87070	66058
Dillingham, Aleknagik	2019	6	0.1986	2.5114	15.11004235792446	3130	399338	915829	85990	60753
Dillingham, Aleknagik	2019	7	0.1947	2.4656	15.18542454865676	6050	384332	2352448	75600	59808
Dillingham, Aleknagik	2019	8	0.1947	2.4656	14.95538982430454	5020	463280	1260186	57696	58624
Dillingham, Aleknagik	2019	9	0.1947	2.4656	14.6598411571568	2252	374697	710655	51497	58021
Dillingham, Aleknagik	2019	10	0.1947	2.4656	14.56128587258871	2160	385602	648924	72989	56036
Dillingham, Aleknagik	2019	11	0.1893	2.3868	15.37735765665226	2160	425664	711003	63079	69003
Dillingham, Aleknagik	2019	12	0.1893	2.3868	14.58903312718143	2460	440491	711055	61863	71093
Dot Lake, Dot Lake Village	2019	1	0.2602	2.7		0	10466	16291	1606	11854
Dot Lake, Dot Lake Village	2019	2	0.2602	2.7		0	7847	11531	3727	10965
Dot Lake, Dot Lake Village	2019	3	0.2602	2.7		0	7544	11761	3862	8503
Dot Lake, Dot Lake Village	2019	4	0.2028	2.5		0	6536	9910	3272	7823
Dot Lake, Dot Lake Village	2019	5	0.2028	2.5		0	6039	9412	3234	8399
Dot Lake, Dot Lake Village	2019	6	0.2028	2.5		0	6300	10875	3068	5560
Dot Lake, Dot Lake Village	2019	7	0.213	2.59		0	6681	10139	3055	6350
Dot Lake, Dot Lake Village	2019	8	0.213	2.59		0	6588	10273	2965	6880
Dot Lake, Dot Lake Village	2019	9	0.213	2.59		0	6710	9704	2822	7800
Dot Lake, Dot Lake Village	2019	10	0.2195	2.45		0	7071	10996	3303	9670
Dot Lake, Dot Lake Village	2019	11	0.2195	2.45		0	7498	11219	3445	9298
Dot Lake, Dot Lake Village	2019	12	0.2195	2.45		0	10207	13370	4047	11009
Eagle, Eagle Village	2019	1	0.3852	2.95	13.72985545771723	156	29255	14242	7182	20147
Eagle, Eagle Village	2019	2	0.3852	2.95	13.42485549132948	156	25347	12193	7677	18764
Eagle, Eagle Village	2019	3	0.3852	2.95	13.78997161778619	146	25245	10300	7072	17660
Eagle, Eagle Village	2019	4	0.3846	2.95	12.56470588235294	123	24120	8832	4246	16318
Eagle, Eagle Village	2019	5	0.3846	2.95	13.6222326895902	111	24387	8748	3500	11761
Eagle, Eagle Village	2019	6	0.3846	2.95	12.85586392121755	111	25970	11667	3262	7993
Eagle, Eagle Village	2019	7	0.3374	2.7748	13.37659528444733	119	27052	13745	3316	8976
Eagle, Eagle Village	2019	8	0.3374	2.7748	13.02886686772943	119	25849	12425	3222	9970
Eagle, Eagle Village	2019	9	0.3374	2.7748	11.17396358000775	118	23693	10303	3821	10323
Eagle, Eagle Village	2019	10	0.3624	2.7748	13.47368421052632	118	24911	9341	6021	16855
Eagle, Eagle Village	2019	11	0.3624	2.7748	13.34097421203438	137	23037	8987	6591	17703
Eagle, Eagle Village	2019	12	0.3624	2.7748	12.23656559591714	150	29585	13185	8508	22858
Eek	2019	1	0.3299	3.2359	13.77526059763725	0	44178	10203	24094	15459
Eek	2019	2	0.3299	3.2359	13.79195289499509	0	36984	9217	20392	13578
Eek	2019	3	0.3299	3.2359	13.80052279039373	0	38040	9736	18815	13667
Eek	2019	4	0.3299	3.2359	13.84790681971641	0	37187	10244	17115	13869
Eek	2019	5	0.3299	3.2359	13.25505341002465	0	37503	9697	15643	13971
Eek	2019	6	0.3299	3.2359	12.58846584546473	0	33994	7703	12211	10203
Eek	2019	7	0.3299	0	12.31604568432878	0	35597	7420	12036	7216
Eek	2019	8	0.3328	0	12.41452991452991	0	33663	7025	11537	11010
Eek	2019	9	0.3328	0	12.3969441845962	0	38899	8024	14061	13881
Eek	2019	10	0.3328	0	13.01351351351351	0	37761	8179	16140	15593
Eek	2019	11	0.3328	0	13.35754189944134	0	39853	9104	18422	16310
Eek	2019	12	0.3328	0	37.63447037701975	0	47752	11575	22736	17674
Egegik	2019	1	0.4598	3.5479	12.02140762463343	94	11368	11988	9192	1224
Egegik	2019	2	0.4598	3.5479	10.12088477366255	97	11189	11536	9296	1028
Egegik	2019	3	0.4598	3.5479	11.18819561551433	87	9629	10255	7313	931
Egegik	2019	4	0.4598	3.5479	11.79062159214831	102	10277	17907	8391	849
Egegik	2019	5	0.4598	3.5479	13.00277949351451	198	15840	50653	9105	792
Egegik	2019	6	0.459	3.5479	12.96895328208161	256	22540	48147	11720	680
Egegik	2019	7	0.459	3.5479	12.87425810904072	262	25118	47211	13172	686
Egegik	2019	8	0.459	3.5479	11.08111021288063	96	16647	9787	7309	792
Egegik	2019	9	0.459	3.5479	10.6177296430004	76	9163	7066	5506	612
Egegik	2019	10	0.459	3.5479	11.21689750692521	99	11714	12683	8316	865
Egegik	2019	11	0.459	3.5479	11.4504854368932	95	10853	13813	8507	962
Egegik	2019	12	0.459	3.5479	11.63551614370168	127	11959	14693	15277	1474
Ekwok	2019	1	0.3503	0		0	16004	0	10275	8320
Ekwok	2019	2	0.3503	0		0	18098	0	9542	8579
Ekwok	2019	3	0.3503	0		0	16096	0	9657	8638
Ekwok	2019	4	0.3503	0		0	16662	0	9567	7428
Ekwok	2019	5	0.3503	0		0	15663	0	9629	6495
Ekwok	2019	6	0.3503	0		0	15361	0	8172	2273
Ekwok	2019	7	0.3503	0		0	15775	0	7762	2636
Ekwok	2019	8	0.3531	0		0	15529	0	7521	6180
Ekwok	2019	9	0.3531	0		0	18061	0	9317	10026
Ekwok	2019	10	0.3531	0		0	15805	0	9215	9997
Ekwok	2019	11	0.3531	0		0	15846	0	8690	9492
Ekwok	2019	12	0.3531	0		0	18188	0	9627	9836
Elfin Cove	2019	1	0.4478	4.1851	10.53869653767821	39	3769	1496	753	114
Elfin Cove	2019	2	0.444	4.1457	10.20086956521739	36	4572	1761	800	125
Elfin Cove	2019	3	0.444	4.1457	10.5670356703567	32	3342	1280	636	91
Elfin Cove	2019	4	0.444	4.1457	9.722809667673715	87	6089	2965	880	91
Elfin Cove	2019	5	0.444	4.1457	12.44220260613703	121	10778	12554	933	168
Elfin Cove	2019	6	0.4635	4.35	12.0845159923745	157	22224	24603	1107	144
Elfin Cove	2019	7	0.4627	4.35	13.79010201866724	165	20585	29985	1158	161
Elfin Cove	2019	8	0.4647	4.37	12.92162336267984	167	20504	29449	992	165
Elfin Cove	2019	9	0.4647	4.37	12.63132440476191	183	11441	16563	1309	172
Elfin Cove	2019	10	0.4647	4.37	10.8724584103512	36	4084	2313	949	178
Elfin Cove	2019	11	0.4652	4.3755	10.54708520179372	39	3812	3475	656	162
Elfin Cove	2019	12	0.4652	4.3755	9.400985221674876	35	3977	1123	537	162
Elim	2019	1	0.3417	3.2883	13.44682438192668	0	50579	10823	28913	27013
Elim	2019	2	0.3417	3.2883	13.37647497205316	0	41061	10360	23912	24216
Elim	2019	3	0.3417	3.2883	13.71680405833862	0	39620	11756	25442	24008
Elim	2019	4	0.3417	3.2883	13.57137053087757	0	38084	11003	21081	22855
Elim	2019	5	0.3417	3.2883	13.97896174863388	0	39136	11464	22562	22127
Elim	2019	6	0.3417	3.2883	12.9945530726257	0	36825	12714	20891	13231
Elim	2019	7	0.3417	0	13.62007555315704	0	37827	23925	21499	13846
Elim	2019	8	0.3446	0	13.99693806541406	0	37254	20314	19789	17811
Elim	2019	9	0.3446	0	13.50018223788118	0	41468	15701	22606	22651
Elim	2019	10	0.3446	0	13.89586731919522	0	41603	12830	19529	19885
Elim	2019	11	0.3446	0	13.90325406758448	0	45000	12108	20762	23988
Elim	2019	12	0.3446	0	15.56946272585856	0	55194	12789	25380	26403
Emmonak	2019	1	0.2789	3.1282	14.63899430740038	0	103348	51233	97749	68590
Emmonak	2019	2	0.2789	3.1282	14.17224535804866	0	88982	51745	83391	62530
Emmonak	2019	3	0.2789	3.1282	14.89493306219285	0	86670	55055	84321	63843
Emmonak	2019	4	0.2789	3.1282	14.62572903398807	0	86643	56306	77314	61210
Emmonak	2019	5	0.2789	3.1282	14.58784448818898	0	83588	68836	69379	55609
Emmonak	2019	6	0.2789	3.1282	14.56231873679688	0	73690	105511	57951	40422
Emmonak	2019	7	0.2789	0	13.74379810581133	0	74582	191747	60258	38839
Emmonak	2019	8	0.2818	0	13.97763466042155	0	71206	187129	56985	40232
Emmonak	2019	9	0.2818	0	14.42115129771486	0	87759	111270	70976	52151
Emmonak	2019	10	0.2818	0	14.52008106738726	0	89101	74912	74280	56234
Emmonak	2019	11	0.2818	0	13.73221705038893	0	91461	73513	72470	59004
Emmonak	2019	12	0.2818	0	15.24401193183496	0	115561	68568	83446	62650
False Pass	2019	1	0.2554	2.4937	12.64667228306655	142	8405	43511	5962	3769
False Pass	2019	2	0.297	2.4937	12.40195394277739	195	6372	29189	5523	1766
False Pass	2019	3	0.297	2.4937	12.08995572127709	190	6470	26369	5251	2030
False Pass	2019	4	0.297	2.4937	12.13554363725012	0	5766	26607	5348	2136
False Pass	2019	5	0.297	2.4937	11.84851740438333	0	7181	29706	5530	2276
False Pass	2019	6	0.297	2.4937	11.38359725833136	0	6196	27058	4780	1325
False Pass	2019	7	0.2962	2.4937	12.02786641140183	175	5873	31201	5884	1074
False Pass	2019	8	0.2962	2.4937	11.51873935264054	175	6349	31426	5452	1179
False Pass	2019	9	0.2962	2.4937	11.7938401281823	198	5050	39133	4478	1659
False Pass	2019	10	0.2881	2.4074	11.98421556122449	184	5905	47639	5617	2277
False Pass	2019	11	0.2881	2.4074	11.94143935891509	145	5411	50297	5672	2269
False Pass	2019	12	0.2881	2.4074	12.40017348561515	190	9775	52458	7598	2460
Fort Yukon	2019	1	0.3574	5.864	11.27678541729036	646	106014	80806	37084	33857
Fort Yukon	2019	2	0.3574	5.864	13.79273613963039	617	98952	76640	35042	35671
Fort Yukon	2019	3	0.3574	5.864	14.60341482343811	547	74787	62594	26881	28436
Fort Yukon	2019	4	0.3574	5.864	14.34459007967104	535	83841	64535	30176	25557
Fort Yukon	2019	5	0.3574	5.864	14.29197334106056	493	77151	70253	26260	26888
Fort Yukon	2019	6	0.3574	5.864	17.91926958193176	440	65281	49610	19382	17009
Fort Yukon	2019	7	0.0001	5.864	12.65688265337518	478	74242	50697	21755	19265
Fort Yukon	2019	8	0.3572	5.864	13.10519515843873	481	61231	50038	20763	21854
Fort Yukon	2019	9	0.3572	5.864	14.0612359902323	454	71886	64757	26040	19350
Fort Yukon	2019	10	0.357	5.864	13.98916989723709	487	67665	63012	24032	21380
Fort Yukon	2019	11	0.357	5.864	14.86700966635485	562	79576	69204	30026	32624
Fort Yukon	2019	12	0.357	5.864	14.42577538216842	643	93210	72398	34097	37788
Galena	2019	1	0.2394	2.8442	14.35617137405427	1137	85242	321615	66010	33673
Galena	2019	2	0.2394	2.8442	15.4636732793627	1112	70392	379359	55071	30941
Galena	2019	3	0.2394	2.85	15.17349624993791	1014	67050	332000	41169	27593
Galena	2019	4	0.2394	2.8442	13.40798263595804	975	72727	327585	43865	42509
Galena	2019	5	0.2394	2.8442	13.76779191704961	821	63139	204086	42553	37943
Galena	2019	6	0.2394	2.8442	16.7406914893617	672	64235	122829	37590	42806
Galena	2019	7	0.191	2.8442	15.81936267993467	719	65042	157947	34914	36787
Galena	2019	8	0.191	2.8442	12.86041405269762	699	57437	167308	39174	20027
Galena	2019	9	0.191	2.8492	13.12250049170655	721	66877	226277	48734	25031
Galena	2019	10	0.2386	2.8482	13.40488104644017	787	67190	244681	50471	36734
Galena	2019	11	0.23	2.7146	13.69494840320132	969	85706	303388	63325	37782
Galena	2019	12	0.23	2.7416	13.84655303641857	1036	90554	298090	60608	36120
Gambell	2019	1	0.272	3.0621	19.51701652523448	0	88378	16832	41519	52582
Gambell	2019	2	0.272	3.0621	10.50825432606245	0	71824	15469	41401	43877
Gambell	2019	3	0.272	3.0621	13.75011155734047	0	70253	17195	42156	45765
Gambell	2019	4	0.272	3.0621	14.05257826887661	0	66080	16983	40780	45736
Gambell	2019	5	0.272	3.0621	13.11489810260014	0	58780	17760	40130	40088
Gambell	2019	6	0.272	3.0621	12.74468535166578	0	67702	15445	30374	20903
Gambell	2019	7	0.272	0	12.98474403887445	0	27880	13602	27424	17480
Gambell	2019	8	0.2748	0	13.06585418002993	0	47744	10989	28016	24230
Gambell	2019	9	0.2748	0	11.62372400756144	0	57475	11936	34167	35423
Gambell	2019	10	0.2748	0	12.40719475041012	0	60201	13398	28391	37570
Gambell	2019	11	0.2748	0	13.41472694717995	0	61488	12874	31282	41438
Gambell	2019	12	0.2748	0	16.33464429295578	0	75554	15566	36339	79272
Golovin	2019	1	0.1546	2.7817	14.17600800686303	275	24992	44578	12782	5153
Golovin	2019	2	0.1546	2.7817	13.94080478882607	237	22702	37571	14309	2870
Golovin	2019	3	0.1546	2.7817	13.34915846300413	139	22914	35426	14265	2236
Golovin	2019	4	0.1546	2.7817	11.14262703177625	219	22000	34309	12614	2083
Golovin	2019	5	0.1546	2.7817	13.29444949954504	194	20980	32232	10300	2015
Golovin	2019	6	0.1546	2.7817	14.76443738837071	153	19529	30008	10227	719
Golovin	2019	7	0.1539	2.7817	14.02262353641596	153	21377	34347	9232	758
Golovin	2019	8	0.1539	2.7817	9.214294367050272	130	21181	33006	10370	923
Golovin	2019	9	0.1539	2.7817	11.84139953907396	205	17311	26072	7923	887
Golovin	2019	10	0.1539	2.7817	8.919247533838035	173	21642	34500	13479	1513
Golovin	2019	11	0.1539	2.7817	22.40186170212766	144	22400	38764	14022	2174
Golovin	2019	12	0.1539	2.7817	14.43287671232877	180	28718	43333	13436	3925
Goodnews Bay	2019	1	0.3032	3.0556	13.67309896828429	0	39728	4432	10301	13852
